material,d_mag,l_mag,circuit,t_steel,r_clear,gap,n_gon,r_face,wire_d,n_layers,v_cap,c_cap,pulse_mode,f_pulse,duty,n_pulses,fidelity,n_faces,a_face,bounding_cube,m_module,free_volume,coil_mass,turns_per_layer,n_turns,winding_build,J_attract,J_repel,margin_attract,margin_repel,F_attract,F_repel,asymmetry,margin,n_eff,R_coil,L_coil,i_peak,h_peak,h_need,switch_margin,switched,saturated,b_steel_peak,mmf,mmf_need,v_need,e_switch,e_drawn,pulse_program,pulse_saving,hold_ratio,pivot_ratio,E_barrier,W_drive,drv_mass,drv_price,drv_cap,drv_mosfet,drv_topology,feasible,scalar,violations
Sm2Co17-30,0.001,0.0036358332317916082,none,0.0003,0.0,0.00026808282675267646,20,0.016242484857433435,0.0003492297913114749,3,253.2665352663894,1.5825399092405958e-05,train,99656.22933538683,0.7501997147334211,1,screen,54,0.0051451137472487,0.03248496971486687,0.01473590559882159,6.998105493762679e-06,0.00014858457669856005,9,27,0.0010409841619412445,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.030960019569093413,1.8282581920246584e-07,1455.6945441750897,9603088.550695233,5970000.0,1.608557546180106,True,False,0.0,39303.75269272742,24434.16014929856,157.44947134022632,10.592557953358135,0.4681925909092993,"1 pulses at 100 kHz, 75 % duty",0.0,0.0,0.0,nan,0.0,,,,,,False,0.0,no driver for 157 V [prescreen]
LNG60,0.0020705739677268787,0.0034553267394297205,potcore,0.0004585939461577504,0.0004709760021992042,0.00028648733078919143,8,0.010569978145685608,0.00020195369004891883,3,172.12775516045923,9.677327132647088e-05,train,16458.026790742028,0.8726624966100035,5,screen,18,0.008756456603860395,0.021139956291371217,0.03367404527432785,1.6978883103527723e-06,0.00010844035371474797,15,45,0.0006019835592978173,1.2729080653579283,0.7719971845934457,0.6322559469861774,0.973997113856389,1.0764780542785137,0.13139510599863663,8.19267997918951,0.973997113856389,0.14980178573811143,0.2020488518091686,8.433295745949344e-06,550.0326162070797,6090206.585586331,180000.0,33.834481031035175,True,True,15.304014542254157,24751.46772931859,731.5456591934998,5.087347283458332,0.02254139048781807,1.432266979441806,"5 pulses at 16 kHz, 87 % duty",0.0,3.2586737456569654,0.7422945583226238,0.00028768981642063795,0.00021355058521387417,0.023633333333333333,93.6,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.97 > 0.8; pivot 0.74 < 1.5; electronics do not fit
LNG37,0.001,0.007744282643929424,potcore,0.0003,0.00033197609255814864,0.0002170093168102599,16,0.013719371940626345,0.0002929244970361847,5,90.06152542702884,2.633168398332277e-05,train,58240.757245811925,0.6115775492157067,8,screen,42,0.005457905503344078,0.02743874388125269,0.06437380300736704,1.1365562018175957e-06,0.0005589023310034613,24,120,0.001455248901275766,1.1841871204723793,1.0589319780720379,0.2935846983783239,0.4806885823158136,0.14527794856313028,0.05093209101157609,2.8523853169529363,0.4806885823158136,0.06106312391835651,0.23528041755957782,6.892510394501094e-06,113.1001286326871,1645506.2865669094,147000.0,11.193920316781696,True,False,1.4140427396986566,13572.015435922453,1212.4452427605336,8.0455749977075,0.035794154150004046,0.10368513680346744,"8 pulses at 58 kHz, 61 % duty",0.0,0.23004962231176493,0.28633723587898874,0.0001697354343552344,4.860157510399736e-05,0.022433333333333333,203.5,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,hold 0.2 < 3.0; pivot 0.29 < 1.5; electronics do not fit
Vicalloy2,0.001,0.008366676549538187,none,0.0003,0.0,0.00015027185856506225,20,0.01449582035438237,0.0005735778946221191,12,200.94633094803638,6.471874537807663e-05,train,85941.54715884021,0.273415585548887,12,screen,54,0.004591824787747746,0.02899164070876474,0.4831660265016789,0.0,0.008894292512884785,13,156,0.006838883953158452,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.25469148121594604,8.32643413988269e-06,171.77686065405265,2654185.8197048972,114000.0,23.282331751797344,True,False,0.0,26797.190262032214,1150.966773762406,8.630850770886545,0.130167051956679,0.7852268836407202,"12 pulses at 86 kHz, 27 % duty",0.0,0.0,0.0,nan,0.0,0.024833333333333332,258.7,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,EPM wider than the face [prescreen]
NdFeB-N35,0.001,0.009598400380134237,none,0.0003,0.0,6.348948631934734e-05,20,0.01441830657863273,0.0001458573685669522,14,297.67213488405014,0.00016109922482574534,train,104428.49528424547,0.13958702770937326,3,screen,54,0.004567270835768649,0.02883661315726546,0.07051418871891484,1.5151983768230133e-07,0.0011966679427674557,60,840,0.0020289343397137324,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,8.194694985822183,7.275280626326017e-05,7.272665211599946,607820.0404658625,2865000.0,0.21215359178564136,False,False,0.0,6109.038777743955,28795.358713118036,1403.0973144438497,8563.135212471072,0.004760466341273174,"3 pulses at 104 kHz, 14 % duty",0.0,0.0,0.0,nan,0.0,,,,,,False,0.0,EPM wider than the face; coil reaches only 608 kA/m of the 2865 kA/m needed to switch; no driver for 1403 V [prescreen]
SmCo5-16,0.001,0.0022412541178039934,none,0.0003,0.0,0.00026221490904691156,20,0.008290013037624819,0.00040996698603069394,12,121.36880036358127,6.695192458543155e-05,train,6354.312439842233,0.4759169580576317,8,screen,54,0.0026260181504946314,0.016580026075249638,0.07167603429037979,0.0,0.001312723670337376,5,60,0.004888118367841171,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.1440291536789126,1.3760671923715225e-06,395.5912732446638,8754796.353294928,3600000.0,2.431887875915258,True,False,0.0,23735.476394679827,9760.103099221553,49.90723526589535,4.5025013661256175,0.4930357101368013,"8 pulses at 6 kHz, 48 % duty",0.0,0.0,0.0,nan,0.0,0.35656189170335617,382.9,elec 220u/63V,IRFB4110 TO-220,multiplexed,False,0.0,EPM wider than the face [prescreen]
FerriteY33,0.001,0.0071035293276905335,potcore,0.0003,0.0001496026131768567,0.00039091667749138623,12,0.010984419398306085,0.0005056816099404211,13,166.21335380969322,0.000172766753996367,train,47446.52201501309,0.8342807534594514,9,screen,30,0.005886532614201748,0.02196883879661217,0.2523380567032362,0.0,0.007195929307833964,13,169,0.006531788219278432,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.3410757801532805,4.051147490092516e-06,327.0517727701956,7355028.448730248,705000.0,10.43266446628404,True,False,0.5673099001970093,55271.749598163056,5297.951427153493,15.932013758024747,0.6577983476752728,2.35078776649094,"9 pulses at 47 kHz, 83 % duty",0.0,0.0,0.0,nan,0.0,0.023033333333333333,148.5,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,EPM wider than the face [prescreen]
LNG37,0.001,0.003461994273601616,potcore,0.0003,2.5e-05,0.00021985320825959194,16,0.01388100352175619,0.0002962126380007944,5,80.35814344735066,2.0831666180263247e-05,train,59277.28416455506,0.6105069053043417,4,screen,42,0.0055222065442357875,0.02776200704351238,0.04105764756293256,3.627634726263901e-06,0.00023971785264060926,10,50,0.0014715843855879467,1.136109293314077,0.8945492749519297,0.47526450559173344,0.7825273518745588,0.13096474819250245,0.035474878393937335,3.691760313824905,0.7825273518745588,0.1030341526685417,0.09650696902976695,2.5571093926852973e-06,209.98946368917544,2720301.6865867036,147000.0,18.505453650249684,True,True,2.6541637811544203,10499.473184458771,567.3718344276908,4.342403324236606,0.008249043981833333,0.0629309331382873,"4 pulses at 59 kHz, 61 % duty",0.0,0.3251556781543703,0.3218104657786173,0.00010953276374796419,3.524878971975161e-05,0.020673333333333335,106.7,elec 100u/63V,IRLML6344 SOT-23,multiplexed,False,0.0,hold 0.3 < 3.0; pivot 0.32 < 1.5; electronics do not fit
LNGT28,0.001,0.012335750529089898,potcore,0.0003,0.000175,0.00029912439277871055,16,0.021862961961535442,0.0005144964672855274,16,89.96446878531079,0.0001478480639313959,train,95959.943392368,0.8720073421873418,8,screen,42,0.008697627043400852,0.043725923923070883,0.8924493055817587,0.0,0.018908751187597012,22,352,0.0081792590383184,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.8363843380688597,3.1726107993192474e-05,68.41453725414402,1785067.893562647,177000.0,10.085129342161848,True,False,0.36330671497576766,24081.917113458694,2387.8639823469534,8.920507187667463,0.2470665958952797,0.2838605873410082,"8 pulses at 96 kHz, 87 % duty",0.0,0.0,0.0,nan,0.0,0.020673333333333335,106.7,elec 100u/63V,IRLML6344 SOT-23,multiplexed,False,0.0,EPM wider than the face [prescreen]
LNG13,0.001,0.001277620271966966,none,0.0003,0.0,0.00019473649064716047,16,0.010020551152682087,0.0002923941336131547,5,89.9667231817418,8.851502872305121e-06,train,58235.771824827636,0.16066836141545127,8,screen,42,0.0039864231044579096,0.020041102305364173,0.00561287755096624,1.4624249532877957e-06,9.271377879059014e-05,4,20,0.0014526140557901525,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.03931355297904267,1.2359984721775992e-09,947.8943142093109,14838.4357231586,153000.0,0.09698324002064444,False,False,0.0,18957.886284186217,195475.90161094564,927.6522743784486,159.95828410704922,0.035822082046961266,"8 pulses at 58 kHz, 16 % duty",0.0,0.0,0.0,nan,0.0,,,,,,False,0.0,EPM wider than the face; coil reaches only 15 kA/m of the 153 kA/m needed to switch; no driver for 928 V [prescreen]
LNG37,0.001,0.008309359850749603,potcore,0.0003,0.000175,0.00021740038256253647,16,0.01420036718640164,0.00033215038156671987,15,108.75916605401076,2.680135367349695e-05,train,99499.34033998179,0.6003867360991136,11,screen,42,0.005649257309415128,0.02840073437280328,0.25313401397536095,0.0,0.005007031107248431,23,345,0.004950369286870393,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,1.2750109063715112,4.9303412866454836e-05,35.49122711609175,1284751.59804685,147000.0,8.739806789434354,True,False,0.46590569729598263,12244.473355051654,1401.0004626022317,12.444115605105926,0.08715736633925492,0.1347823507296314,"11 pulses at 99 kHz, 60 % duty",0.0,0.0,0.0,nan,0.0,0.020673333333333335,106.7,elec 100u/63V,IRLML6344 SOT-23,multiplexed,False,0.0,EPM wider than the face [prescreen]
LNG13,0.001,0.0014540269482100944,none,0.0003,0.0,0.000195127556399437,16,0.010501546398457382,0.00034979198683000477,15,108.66436380872372,9.321172562479303e-06,train,99494.35491899749,0.14947754829885823,11,screen,42,0.004177774910528958,0.021003092796914764,0.03211533370826954,0.0,0.0007563142748868671,3,45,0.005213299771714391,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.15657971753990324,3.1165444259013525e-07,289.2158429852021,507368.09180765884,153000.0,3.316131319004306,True,False,0.0,13014.712934334093,3924.667536459883,32.768413960563855,0.21018449986214666,0.05497701062482701,"11 pulses at 99 kHz, 15 % duty",0.0,0.0,0.0,nan,0.0,0.025433333333333332,186.10000000000002,elec 220u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,EPM wider than the face [prescreen]
LNG13,0.001,0.0014540269482100944,none,0.0003,0.0,0.000195127556399437,16,0.010501546398457382,0.00033162001814368987,15,97.47876561831009,9.321172562479303e-06,train,99494.35491899749,0.14947754829885823,11,screen,42,0.004177774910528958,0.021003092796914764,0.036758098426360034,0.0,0.0008668562919842606,4,60,0.004942464750413554,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.22215535374487833,5.540523423824626e-07,172.7163746580575,403992.51774359174,153000.0,2.640473972180338,True,False,0.0,10362.98247948345,3924.667536459883,36.91714693851659,0.2667755986530653,0.04350254317277058,"11 pulses at 99 kHz, 15 % duty",0.0,0.0,0.0,nan,0.0,0.022433333333333333,185.9,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,EPM wider than the face [prescreen]
LNG60,0.001,0.0014453130567693253,none,0.0003,0.0,0.0001915973383577963,16,0.01043649493736645,0.00029544167266469144,12,109.92461034194724,8.271284200379785e-06,single,83524.2675582215,0.16469867269732433,10,screen,42,0.004151895830274752,0.0208729898747329,0.01794229364796841,1.0615376996912555e-06,0.00041891090040042846,4,48,0.003522610151515649,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.17041478867559445,3.286666082170883e-07,286.86480397804144,497544.43831606937,180000.0,2.7641357684226078,True,False,0.0,13769.510590945989,4981.488517405117,39.76816609289682,0.2747029770735165,0.049960740029982284,single shot,0.0,0.0,0.0,nan,0.0,0.026328334779451443,186.10000000000002,elec 220u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,EPM wider than the face [prescreen]
LNG13,0.001,0.0037872180476710995,none,0.0003,0.0,0.00032466266526494695,8,0.012605955284197029,0.0005317453195654011,15,185.89631801342824,0.00020332903133099702,train,99346.44570353153,0.4850640201910308,11,screen,18,0.010443115290766386,0.025211910568394058,0.09077343746559631,0.0,0.00502125508716579,6,90,0.00792513224280274,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.19465708430393974,4.9504821529865485e-06,345.9800758730508,4820547.2335216245,153000.0,31.50684466354003,True,False,0.0,31138.20682857457,988.299753945464,5.900188355851101,0.06370501956080532,2.119472843423734,"11 pulses at 99 kHz, 49 % duty",0.0,0.0,0.0,nan,0.0,0.016833333333333332,49.099999999999994,elec 100u/63V,IRLML6344 SOT-23,multiplexed,False,0.0,EPM wider than the face [prescreen]
Vicalloy2,0.001,0.0037849112086938757,potcore,0.0003,9.635518392297412e-05,0.00015530564631762296,16,0.010637659166162194,0.00018641462068082695,3,172.6614553559357,6.509115604775107e-05,single,5622.689278787504,0.22424788344507735,5,screen,42,0.004231923936238482,0.021275318332324388,0.030249974806274803,1.3527223555446651e-06,6.453829146203613e-05,18,54,0.000555664701325409,0.8317531753937162,0.6811561861747992,0.3324883375847658,0.5672954890845103,0.08889040264349948,0.015768982436939888,5.6370411343263225,0.5672954890845103,0.06681030493422371,0.16564190286685024,2.48353078671522e-06,675.6623926886369,8995757.61793835,114000.0,78.91015454331887,True,True,12.661547682135176,36485.76920518639,462.3710271047183,2.1880765074557127,0.006544346508812887,0.9702466895486116,single shot,0.0,0.2995441543911856,0.21507501866483997,6.184437540314367e-05,1.3301180194146495e-05,0.020673333333333335,106.7,elec 100u/63V,IRLML6344 SOT-23,multiplexed,False,0.0,hold 0.3 < 3.0; pivot 0.22 < 1.5; electronics do not fit
LNG60,0.001,0.00840253952403883,none,0.0003,0.0,0.0002814535430366307,20,0.014428139333905786,0.0005891169639902111,12,200.41263075255995,9.640086065679645e-05,train,96776.88467079474,0.9,12,screen,54,0.004570385546650191,0.028856278667811572,0.521244704462413,0.0,0.009604504536763507,13,156,0.007024159385048086,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.2471391132910711,9.204705075874429e-06,347.8402169329643,5198826.646023245,180000.0,28.88237025568469,True,False,0.0,54263.073841542435,1878.7611044790292,6.938926029213766,0.1253225407520997,1.8997361604518939,"12 pulses at 97 kHz, 90 % duty",0.0,0.0,0.0,nan,0.0,0.022593333333333333,135.5,elec 100u/63V,IRLML6344 SOT-23,multiplexed,False,0.0,EPM wider than the face [prescreen]
LNG52,0.0025994204124611875,0.0022281521113485365,potcore,0.0003,0.00023748599639511296,0.00012953767672061725,8,0.010572227474597243,0.00034086217545561764,2,77.68272298084722,0.00016053566602818224,single,21955.06001749102,0.176184495696013,8,screen,18,0.008758320008943268,0.021144454949194487,0.04320361183628879,1.9920010895112456e-06,0.00010100297032276137,6,12,0.0006773613150654034,1.0494625785673604,0.317286947695761,0.8822699841516892,0.9926137476842097,2.1543343750934363,0.07702410543789809,27.969612406993843,0.9926137476842097,0.2408680840133865,0.023189507918398147,1.3087228755675008e-06,863.3119620354842,3529566.9115023594,171000.0,20.64074217252842,True,True,21.124342503433585,10359.74354442581,501.9075117470341,3.7635624887673966,0.020465026257448043,0.48434769968771507,single shot,0.0,5.08304609814403,0.332699776727809,0.0003691829729061499,0.00012282709265758483,0.035633333333333336,94.6,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.99 > 0.8; pivot 0.33 < 1.5; electronics do not fit
LNGT28,0.001,0.008726442503717187,none,0.0003,0.0,0.0003554747402662437,20,0.02101054401785993,0.0004433767647618284,13,285.233843770651,0.00017766061211262386,single,68485.93221185585,0.31057056143109385,12,screen,54,0.0066554865103655575,0.04202108803571986,0.3721258628914981,0.0,0.006841187440193371,18,234,0.005727008995075586,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.5486715003884882,1.8109859515559318e-05,342.90285494425217,7682499.403174312,177000.0,43.40395143036334,True,False,0.0,80239.26805695501,1848.662746425051,6.571610057860191,0.207156464083256,7.227085593695526,single shot,0.0,0.0,0.0,nan,0.0,0.022593333333333333,135.5,elec 100u/63V,IRLML6344 SOT-23,multiplexed,False,0.0,EPM wider than the face [prescreen]
LNGT28,0.001,0.005979916434521546,potcore,0.0003,2.606377429047494e-05,0.0003019682842280426,16,0.02202459354266529,0.000517784608250137,16,80.2610868056326,0.0001536498849114283,train,96996.47031111114,0.8709366982759768,4,screen,42,0.008761928084292563,0.04404918708533058,0.4278817981870753,0.0,0.008754670925472139,10,160,0.00823153258811738,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.37749909398894,1.2080780311974774e-05,115.61378521649327,2527067.4549929467,177000.0,14.277217259847157,True,False,0.5199037765175851,18498.20563463892,1295.6450334802116,5.6216197697962205,0.10197048142212625,0.1911046980168424,"4 pulses at 97 kHz, 87 % duty",0.0,0.0,0.0,nan,0.0,0.020673333333333335,106.7,elec 100u/63V,IRLML6344 SOT-23,multiplexed,False,0.0,EPM wider than the face [prescreen]
LNGT28,0.001,0.0057081333208451115,potcore,0.0003,2.606377429047494e-05,0.0003019682842280426,16,0.02105015224151344,0.000517784608250137,16,80.57158523200576,0.00014234804612833638,train,96996.47031111114,0.8709366982759768,4,screen,42,0.008374271232123306,0.04210030448302688,0.42630798107829965,0.0,0.008754670925472139,10,160,0.00823153258811738,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.37749909398894,1.252858508790329e-05,113.58116596982788,2574664.0978393164,177000.0,14.54612484654981,True,False,0.5296960257575071,18172.98655517246,1249.3352523014337,5.539041227954021,0.09171492188159942,0.18654452519729248,"4 pulses at 97 kHz, 87 % duty",0.0,0.0,0.0,nan,0.0,0.020673333333333335,106.7,elec 100u/63V,IRLML6344 SOT-23,multiplexed,False,0.0,EPM wider than the face [prescreen]
NdFeB-bond,0.001,0.005885399003725977,potcore,0.0003,6.380087055485544e-05,0.0003350795824200967,16,0.014501038507943487,0.0004237038995158202,4,37.6726551583922,9.5378855947748e-06,train,24661.639474419488,0.19524543154971033,8,screen,42,0.005768871798157245,0.029002077015886973,0.03677670326327358,3.013112241390001e-06,0.0005113183544971385,12,48,0.001683968778235676,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.049171580914500336,4.2265250060148117e-07,129.94034729297545,1008065.2473187044,2280000.0,0.4421338804029405,False,False,0.253149834016932,6237.136670062821,14106.896002583157,85.2064427273908,1.4541736549882405,0.006529627301372755,"8 pulses at 25 kHz, 20 % duty",0.0,0.0,0.0,nan,0.0,,,,,,False,0.0,coil reaches only 1008 kA/m of the 2280 kA/m needed to switch; no driver for 85 V [prescreen]
LNGT28,0.001,0.009777355825904615,potcore,0.0003,0.00013665641159027293,0.00038324192832914184,20,0.021106461944239978,0.0004423649304917827,13,74.26353631280112,0.00018384466656805922,single,26859.600644513772,0.2090091125188423,10,screen,54,0.0066858703245391456,0.042212923888479956,0.47946377372343524,0.0,0.0075519638837052185,20,260,0.005713939334176259,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.6112371997274259,2.1471973098915156e-05,82.35167760629261,1968807.5556989873,177000.0,11.12320652937281,True,False,0.5550304049877349,21411.43617763608,1924.9337968413483,6.67645036678003,0.2212616002117437,0.5069555069245347,single shot,0.0,0.0,0.0,nan,0.0,0.022593333333333333,135.5,elec 100u/63V,IRLML6344 SOT-23,multiplexed,False,0.0,EPM wider than the face [prescreen]
Vicalloy2,0.001,0.0029035670383328583,none,0.0003,0.0,0.0001429428792260588,20,0.010858811483942788,0.0003994207103794738,12,166.5200475864462,6.393634983029579e-05,train,48628.4109231728,0.23774284802916673,9,screen,54,0.0034397335589478515,0.021717622967885576,0.08001738458194453,0.0,0.0014633317228085734,6,72,0.004762373013996543,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.17819401015302389,3.3276598765647504e-06,238.33347549128214,3188773.631873158,114000.0,27.971698525203138,True,False,0.0,17160.010235372316,613.4775912843032,5.953161815912174,0.06117964852048558,0.6929061866358511,"9 pulses at 49 kHz, 24 % duty",0.0,0.0,0.0,nan,0.0,0.022593333333333333,135.5,elec 100u/63V,IRLML6344 SOT-23,multiplexed,False,0.0,EPM wider than the face [prescreen]
SmCo5-16,0.001,0.008278856609175236,none,0.0003,0.0,0.0003854876666199227,20,0.014642204751487076,0.0005867879264501986,13,200.4533175586671,7.200324880875562e-05,train,85988.79391985401,0.8884200876492416,12,screen,54,0.004638194809363093,0.029284409502974153,0.5989175131705801,0.0,0.011037096808874668,13,169,0.007579422288371927,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.28853786057340863,3.389523869698073e-06,380.03630346753624,7355090.701382741,3600000.0,2.0430807503840946,True,False,0.0,64226.135286013625,31435.92600240556,98.11326229811637,18.71420098269667,1.446591051756036,"12 pulses at 86 kHz, 89 % duty",0.0,0.0,0.0,nan,0.0,,,,,,False,0.0,EPM wider than the face; no driver for 98 V [prescreen]
Vicalloy2,0.0018968698087499262,0.0036110393937474764,potcore,0.0003016148185238864,0.0002922658475174421,0.00014967758745633116,8,0.010434621948485582,0.0002115206661944533,3,171.48204391738344,6.504903485843559e-05,train,14850.881158584816,0.31469984397215517,4,screen,18,0.008644323858597397,0.020869243896971163,0.027988340600226848,1.7406713666114983e-06,0.00011249541437946993,15,45,0.0006305008017924265,0.8036903059171256,0.46334555585147097,0.43506486902388763,0.8230577413966416,0.48442251293458877,0.04437865103522601,10.915665565185238,0.8230577413966416,0.09047462485366102,0.17417917537797675,6.339433631513614e-06,604.0131708683064,6846072.852330248,114000.0,60.05327063447586,True,True,22.20591816138488,27180.592689073786,452.6080328665685,2.8554988280511346,0.004773614447165945,0.9556555404026983,"4 pulses at 15 kHz, 31 % duty",0.0,1.7643232632757984,0.28794681737966593,0.0002360527028828921,6.797062452899668e-05,0.01983333333333333,49.3,elec 220u/63V,IRLML6344 SOT-23,multiplexed,False,0.0,demag margin 0.82 > 0.8; hold 1.8 < 3.0; pivot 0.29 < 1.5; electronics do not fit
LNG60,0.001,0.008376299188656636,none,0.0003,0.0,0.0002870816018979225,20,0.014631176551582399,0.0005640109184765847,12,201.5920421911122,9.644298184611194e-05,train,87548.69279099742,0.8674120038850867,12,screen,54,0.004634701418823713,0.029262353103164798,0.4602388720757629,0.0,0.008474917346485564,13,156,0.006724814983180016,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.2595721286500908,9.22678887869962e-06,335.5068473197364,5026522.56442211,180000.0,27.925125357900612,True,False,0.0,52339.06818187887,1874.264394915994,7.219020133568622,0.1357034533979395,1.936912568150796,"12 pulses at 88 kHz, 87 % duty",0.0,0.0,0.0,nan,0.0,0.022593333333333333,135.5,elec 100u/63V,IRLML6344 SOT-23,multiplexed,False,0.0,EPM wider than the face [prescreen]
LNG13,0.001,0.0014563380588810922,none,0.0003,0.0,0.00019968356446160986,8,0.010513185343836263,0.0003321609483037723,13,112.42760884798842,8.774879357254047e-06,train,48199.40883647154,0.1,9,screen,18,0.008709407906318061,0.021026370687672526,0.012398487447628875,2.182401340105208e-06,0.0006710291731951118,4,52,0.004290456537050166,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.17085187436214977,4.241138194719359e-07,274.8786568763882,567884.9557531268,153000.0,3.711666377471417,True,False,0.0,14293.690157572188,3851.016956785271,30.29033253914918,0.07245890156302941,0.055447046816731814,"9 pulses at 48 kHz, 10 % duty",0.0,0.0,0.0,nan,0.0,0.020633333333333333,85.30000000000001,elec 220u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,EPM wider than the face [prescreen]
SmCo5-16,0.001,0.0028094929373666,none,0.0003,0.0,0.00038658647644662837,16,0.010993556935668614,0.00041208981204747096,15,162.2637891578122,7.176714646620004e-05,train,99970.60376671255,0.9,11,screen,42,0.004373508871993805,0.021987113871337227,0.10212071168558884,0.0,0.0024131309804009313,6,90,0.006141786558755508,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.25934985957923856,2.5627759905778228e-06,343.893640700385,9449378.334721982,3600000.0,2.624827315200551,True,False,0.0,30950.42766303465,11791.414804242038,61.81884355520523,5.759525775957478,0.9447977431522134,"11 pulses at 100 kHz, 90 % duty",0.0,0.0,0.0,nan,0.0,0.03224426839054177,194.60000000000002,elec 100u/160V,BSC160N10 PG-TDSON,multiplexed,False,0.0,EPM wider than the face [prescreen]
LNGT72,0.001,0.0021252976655556977,potcore,0.0003,4.993077483894568e-05,0.00024261138809525957,20,0.01359014974195353,0.000378704440045455,13,138.84980369698172,0.00012864932102100792,train,115854.72540376327,0.4664636483888954,6,screen,54,0.004304936521611902,0.02718029948390706,0.08894972066916444,0.0,0.0012142240130419318,5,65,0.004891649511179134,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.18296577624416382,2.843355164374213e-06,292.17048280848684,6474770.084382471,342000.0,18.932076270124185,True,False,1.2126023467606868,18991.081382551645,1003.1166741347104,7.3341033342493995,0.1868380439796002,0.5835798526027213,"6 pulses at 116 kHz, 47 % duty",0.0,0.0,0.0,nan,0.0,0.024833333333333332,258.7,elec 100u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,EPM wider than the face [prescreen]
